retailer_name,onboarding_date,onboarding_status,area_classification,zone_name,city_name,latitude,longitude
"D4736* Chadha Eggs ","2023-09-25 07:59:08.839146",Active,Delhi-GT,NCR,Delhi,28.657237,77.272826
"D4737* Mahajan eggs ","2023-09-25 08:18:36.869873",Active,Delhi-GT,NCR,Delhi,28.7164794,77.0927838
"D4739* Green Chik chop","2023-09-25 10:00:14.557527",Active,Delhi-GT,NCR,Delhi,28.7013457,77.1355741
"D4740* Shri Balaji Store 16","2023-09-25 10:04:15.181397",Active,Delhi-GT,NCR,Delhi,28.7339484,77.1263431
"N4918* Green chik chop","2023-09-25 10:38:43.776173",Active,Noida-GT,NCR,Noida,28.6153041,77.4277162
"G3084* Devesh general store","2023-09-26 07:50:20.147445",Active,Gurgaon-GT,NCR,Gurgaon,28.39697,76.96285
"D4742* Onkar store","2023-09-26 07:58:35.577350",Active,Delhi-GT,NCR,Delhi,28.6439765,77.1033463
"D4743* Om ice-cream & Bakers","2023-09-26 08:14:02.582514",Active,Delhi-GT,NCR,Delhi,28.6446632,77.1010504
"D4744* Luthara Bakers & confectioner","2023-09-26 08:25:21.636987",Active,Delhi-GT,NCR,Delhi,28.644747,77.10069
"G3086* Big super mart","2023-09-26 08:27:46.290276",Active,Gurgaon-GT,NCR,Gurgaon,28.41235,76.91569
"D4745* Bawa Enterprises","2023-09-26 08:37:42.643757",Active,Delhi-GT,NCR,Delhi,28.6447512,77.1006257
"D4746* Oberoi General Store","2023-09-26 08:49:44.446981",Active,Delhi-GT,NCR,Delhi,28.6487079,77.0964275
"D4747* Dhingra departmental store","2023-09-26 08:56:20.889871",Active,Delhi-GT,NCR,Delhi,28.542983,77.248745
"D4748* Cash and carry super store","2023-09-26 09:17:17.357593",Active,Delhi-GT,NCR,Delhi,28.6469574,77.086889
"D4749* Apka apna bazar","2023-09-26 10:03:09.585474",Active,Delhi-GT,NCR,Delhi,28.703005,77.1106307
"D4750* Gopal dairy farm","2023-09-26 10:14:16.987955",Active,Delhi-GT,NCR,Delhi,28.71671888346469,77.05963620486344
"D4751* Choudhary dairy","2023-09-26 10:23:21.395958",Active,Delhi-GT,NCR,Delhi,28.7019818,77.1100277
"D4752* Chicken market.in","2023-09-26 10:36:45.290702",Active,Delhi-GT,NCR,Delhi,28.701038,77.1070849
"G3087* Dairy hills","2023-09-26 10:41:32.658367",Active,Gurgaon-GT,NCR,Gurgaon,28.4041624,77.0716735
"D4753* Kumar dairy","2023-09-26 10:48:36.742028",Active,Delhi-GT,NCR,Delhi,28.6987747,77.1050027
"G3088* Yash grocery store","2023-09-26 10:57:07.680278",Active,Gurgaon-GT,NCR,Gurgaon,28.4034081,77.0738221
"D4754* PYD RETAIL PRIVATE LIMITED- CP_1386719_Instamart","2023-09-26 12:25:17.784613",Active,NCR-ON-MT,NCR,Delhi,28.4655616,77.0441216
"F3235* FBD- Sector-16","2023-09-26 12:31:40.447872",Active,NCR-ON-MT,NCR,Faridabad,28.445977,77.0436653
"H5576* Mahi egg store ","2023-09-27 07:03:21.945075",Active,Noida-GT,NCR,Ghaziabad,28.6530859,77.3537023
"N4919* No.1 kirana Bazaar","2023-09-27 07:17:43.520709",Active,Noida-GT,NCR,Noida,28.6085556,77.4261989
"N4921* Shri baankey bihari wholesale mart","2023-09-27 08:45:59.855761",Active,Noida-GT,NCR,Noida,28.6082463,77.4441279
"D4756* Super store","2023-09-27 10:26:36.325419",Active,Delhi-GT,NCR,Delhi,28.5516126,77.1738173
"D4757* Aditya egg store","2023-09-27 10:47:45.783583",Active,Delhi-GT,NCR,Delhi,28.7480047,77.2014987
"D4758* Videshwala Luxury 24*7","2023-09-27 10:54:42.899686",Active,Delhi-GT,NCR,Delhi,28.6900176,77.2837054
"G3089* N W super Shop","2023-09-27 11:08:00.924584",Active,Gurgaon-GT,NCR,Gurgaon,28.3784225,77.056035
"G3090* Ranjit fresh vegetables and fruits","2023-09-27 11:14:40.674267",Active,Gurgaon-GT,NCR,Gurgaon,28.3782136,77.0562173
"D4759* PYD RETAIL PRIVATE LIMITED Subhash Nagar_1386535_Instamart","2023-09-27 11:31:45.965982",Active,NCR-ON-MT,NCR,Delhi,28.4421257,77.0652025
"D4760* PYD RETAIL PRIVATE LIMITED- Kingsway Camp_1386718_Instamart","2023-09-27 11:34:14.106762",Active,NCR-ON-MT,NCR,Delhi,28.4459682,77.0436123
"N4922* NOD- Sector Pi- 1","2023-09-27 11:50:39.903104",Active,NCR-ON-MT,NCR,Noida,28.4459791,77.0436532
"F3236* MEGA MART","2023-09-27 11:58:38.837508",Active,Gurgaon-GT,NCR,Faridabad,28.4207314,77.3660298
"D4761* Green chik Shop","2023-09-27 15:04:33.378003",Active,Delhi-GT,NCR,Delhi,28.6595136,77.2781118
"N4923* Daily essentials","2023-09-28 06:50:22.580256",Active,Noida-GT,NCR,Noida,28.568235,77.3831488
"D4762* Kings egg narayina","2023-09-28 09:20:34.857570",Active,Delhi-GT,NCR,Delhi,28.6204914,77.1365216
"G3091* Gori super mart","2023-09-28 09:50:45.571660",Active,Gurgaon-GT,NCR,Gurgaon,28.51345094315916,76.97673060551249
"G3092* Saini super mart","2023-09-28 10:07:25.746153",Active,Gurgaon-GT,NCR,Gurgaon,28.515328663406628,76.99525868797878
"D4764* Rubel Confectionary","2023-09-28 10:46:19.927834",Active,Delhi-GT,NCR,Delhi,28.6791317,77.3121836
"G3093* New Shyam store","2023-09-28 11:02:23.289136",Active,Gurgaon-GT,NCR,Gurgaon,28.505602277253193,77.03647349789048
"D4766* Kirti mart","2023-09-28 11:18:45.198736",Active,Delhi-GT,NCR,Delhi,28.6519578,77.1402932
"D4767* Super store","2023-09-28 11:32:25.274852",Active,Delhi-GT,NCR,Delhi,28.6506781,77.1418045
"G3094* Smart grocery","2023-09-28 12:08:05.629519",Active,Gurgaon-GT,NCR,Gurgaon,28.4098822,77.11032
"D4768* One Shop","2023-09-28 12:25:01.953214",Active,Delhi-GT,NCR,Delhi,28.6918233,77.2941354
"F3237* I POINT BAKERY SHOP","2023-09-29 05:27:34.862149",Active,Gurgaon-GT,NCR,Faridabad,28.4192282,77.3528866
"F3238* ARDH SAINIK CANTEEN","2023-09-29 07:04:15.562799",Active,Gurgaon-GT,NCR,Faridabad,28.410957,77.3440237
"G3095* Fresh food super mart","2023-09-29 08:35:12.439648",Active,Gurgaon-GT,NCR,Gurgaon,28.467356842235105,77.01375114974827
"D4769* Yug General Store","2023-09-29 08:35:27.930646",Active,Delhi-GT,NCR,Delhi,28.5944848,77.2996884
"G3096* Tha daily needs","2023-09-29 09:03:41.075616",Active,Gurgaon-GT,NCR,Gurgaon,28.465055344723996,77.00831727100721
"D4771* Krishna Dairy","2023-09-29 09:34:05.336023",Active,Delhi-GT,NCR,Delhi,28.6445692,77.0789948
"D4772* Shree Balaji Departmental Store","2023-09-29 09:47:02.709692",Active,Delhi-GT,NCR,Delhi,28.6433579,77.0756953
"D4773* Chauhan General Store","2023-09-29 09:55:00.597469",Active,Delhi-GT,NCR,Delhi,28.6433492,77.0756921
"D4775* Aapka apna bazar","2023-09-29 10:20:59.381296",Active,Delhi-GT,NCR,Delhi,28.732916,77.133613
"D4776* Full basket","2023-09-29 10:53:41.279517",Active,Delhi-GT,NCR,Delhi,28.7283846,77.045144
"D4777* Sanjeev general Store","2023-09-29 11:03:58.956978",Active,Delhi-GT,NCR,Delhi,28.7202762,77.0624662
"D4778* Fair shop","2023-09-29 11:09:19.897703",Active,Delhi-GT,NCR,Delhi,28.7443579,77.1321791
"N4924* Shri Durga general Store","2023-09-29 11:10:38.824251",Active,Noida-GT,NCR,Noida,28.611009,77.4578935
"D4779* Garg traders","2023-09-29 11:13:26.613656",Active,Delhi-GT,NCR,Delhi,28.6978413,77.0790206
"F3239* HARISH CONFECTIONERS","2023-09-30 06:48:12.263295",Active,Gurgaon-GT,NCR,Faridabad,28.3812382,77.3017371
"G3100* Sharma fruit & vegetables","2023-09-30 06:48:55.792690",Active,Gurgaon-GT,NCR,Gurgaon,28.416701392117425,77.02755256852831
"N4925* Daily needs basket","2023-09-30 08:57:28.559790",Active,Noida-GT,NCR,Noida,28.6099042,77.4415008
"D4780* Zaika chicken Shop","2023-09-30 10:01:16.696222",Active,Delhi-GT,NCR,Delhi,28.7026478,77.127329
"D4781* Arayn store","2023-09-30 11:58:35.955649",Active,Delhi-GT,NCR,Delhi,28.6581236,77.1537942
"D4782* Singh chicken house","2023-09-30 12:22:25.360954",Active,Delhi-GT,NCR,Delhi,28.6550457,77.1436188
"D4783* Deep chicken","2023-09-30 12:32:49.719168",Active,Delhi-GT,NCR,Delhi,28.6550793,77.143666
"D4784* Bread D Bites","2023-10-03 07:09:50.853554",Active,Delhi-GT,NCR,Delhi,28.5610079,77.1596609
"D4785* New Morning store","2023-10-03 07:38:08.059979",Active,Delhi-GT,NCR,Delhi,28.5609143,77.1596783
"D4786* Super dairy house","2023-10-03 07:44:57.587285",Active,Delhi-GT,NCR,Delhi,28.5391969,77.2229971
"H5577* Jmk Akshita general store","2023-10-03 07:57:35.923721",Active,Noida-GT,NCR,Ghaziabad,28.6443901,77.3798297
"H5578* Jay maa kaali","2023-10-03 08:03:32.107342",Active,Noida-GT,NCR,Ghaziabad,28.6443516,77.3798145
"G3101* Sai super mart","2023-10-03 10:26:07.551792",Active,Gurgaon-GT,NCR,Gurgaon,28.4394633,77.0450478
"D4788* Subhash store","2023-10-04 07:16:46.800166",Active,Delhi-GT,NCR,Delhi,28.5731629,77.2303003
"D4789* Circle mart","2023-10-04 09:08:04.341638",Active,Delhi-GT,NCR,Delhi,28.5422744,77.2528741
"D4790* Ram Babu egg supplier ","2023-10-04 09:17:40.062378",Active,Delhi-GT,NCR,Delhi,28.5439539,77.2295354
"D4791* Gabbar egg point","2023-10-04 12:36:42.038655",Active,Delhi-GT,NCR,Delhi,28.707497,77.11044
"G3102* Black pepper","2023-10-05 06:47:28.949049",Active,Gurgaon-GT,NCR,Gurgaon,28.4527976,77.0776958
"G3103* Haryana vita dairy","2023-10-05 07:34:40.777346",Active,Gurgaon-GT,NCR,Gurgaon,28.4492454,77.0796282
"H5579* Thakur bakers mankeen & sweets","2023-10-05 08:09:00.916519",Active,Noida-GT,NCR,Ghaziabad,28.635767,77.374343
"D4792* Disha enterprises","2023-10-05 08:22:12.577487",Active,Delhi-GT,NCR,Delhi,28.5410012,77.2432025
"G3104* Hari om general store","2023-10-05 08:54:06.059669",Active,Gurgaon-GT,NCR,Gurgaon,28.4236589,77.0774832
"N4927* Fairway Super Mart","2023-10-05 10:03:30.492577",Active,Noida-GT,NCR,Noida,28.500801111167984,77.42224068947158
"G3105* Gori super mart","2023-10-05 10:38:35.095327",Active,Gurgaon-GT,NCR,Gurgaon,28.4293438,77.0824539
"D4794* Taj super store","2023-10-05 12:05:48.826146",Active,Delhi-GT,NCR,Delhi,28.5693752,77.2867057
"F3240* THE NEW SHOP","2023-10-06 06:15:43.399032",Active,Gurgaon-GT,NCR,Faridabad,28.4802825,77.3081342
"D4795* Jindal store","2023-10-06 06:16:04.498401",Active,Delhi-GT,NCR,Delhi,28.5410668,77.24325
"D4796* Rainbow dry cleaners & general store","2023-10-06 07:04:25.669330",Active,Delhi-GT,NCR,Delhi,28.540828,77.2432641
"G3106* Jivika daily needs","2023-10-06 07:35:55.976957",Active,Gurgaon-GT,NCR,Gurgaon,28.392374108474844,77.03332748924545
"G3108* Fast & fresh mart","2023-10-06 08:08:35.318367",Active,Gurgaon-GT,NCR,Gurgaon,28.374789110522666,77.04317252140683
"D4797* Swastik store","2023-10-06 08:22:20.205819",Active,Delhi-GT,NCR,Delhi,28.581042,77.2208644
"D4798* Shiv paneer bhandar","2023-10-06 08:28:20.784860",Active,Delhi-GT,NCR,Delhi,28.6387238,77.0772293
"D4799* Gupta Ji Departmental Store
","2023-10-06 08:48:42.401660",Active,Delhi-GT,NCR,Delhi,28.6360723,77.0712134
"H5580* Daily bachat bazaar super market","2023-10-06 09:07:20.380010",Active,Noida-GT,NCR,Ghaziabad,28.6550692,77.3974587
"G3109* Alka general store","2023-10-06 09:52:59.373758",Active,Gurgaon-GT,NCR,Gurgaon,28.4656297,77.0823891
"F3241* MONU COLD DRINKS","2023-10-06 09:53:56.269386",Active,Gurgaon-GT,NCR,Faridabad,28.4246446,77.3189619
"G3110* HR happy ","2023-10-06 10:43:43.616846",Active,Gurgaon-GT,NCR,Gurgaon,28.4588091,77.0440166
"D4800* A-one store","2023-10-07 04:46:47.287981",Active,Delhi-GT,NCR,Delhi,28.5882302,77.2167803
"D4801* Kwality general store","2023-10-07 05:15:19.852741",Active,Delhi-GT,NCR,Delhi,28.5846632,77.2203612
"MO1008* Max Reach Pvt Ltd Sunny Enclave_1386912_Instamart","2023-10-07 06:22:55.618227",Active,NCR-ON-MT,NCR,Mohali,28.4786688,77.037568
"H5581* Garhwal paneer bhandar","2023-10-07 08:12:00.951858",Active,Noida-GT,NCR,Ghaziabad,28.6606539,77.3237176
"D4803* Chhabra Bakers & Store","2023-10-07 09:06:49.116920",Active,Delhi-GT,NCR,Delhi,28.6499252,77.127151
"D4804* Shree Balaji store","2023-10-07 09:15:24.872772",Active,Delhi-GT,NCR,Delhi,28.6147943,77.3305211
"N4929* G k store","2023-10-07 10:04:44.130484",Active,Noida-GT,NCR,Noida,28.6119118,77.3931899
"G3111* Jai shree bala departmental store","2023-10-09 06:09:39.392799",Active,Gurgaon-GT,NCR,Gurgaon,28.392163433132225,76.95631618881437
"D4807* All' Needs The super market","2023-10-09 07:02:34.563561",Active,Delhi-GT,NCR,Delhi,28.6536534,77.3090376
"D4808* Jay dee confectionery","2023-10-09 07:17:04.790004",Active,Delhi-GT,NCR,Delhi,28.6394264,77.1056991
"G3112* Shri Balaji Super Mart","2023-10-09 07:24:23.188718",Active,Gurgaon-GT,NCR,Gurgaon,28.390932960140116,76.96305034471946
"F3242* SHREE RADHA RANI MART","2023-10-09 08:06:03.101990",Active,Gurgaon-GT,NCR,Faridabad,28.3696483,77.3294402
"G3113* S.S. FOOD POINT","2023-10-09 09:31:41.126799",Active,Gurgaon-GT,NCR,Gurgaon,28.477746,77.0054835
"D4810* JDS The Meat Shop","2023-10-09 09:36:06.098136",Active,Delhi-GT,NCR,Delhi,28.6701167,77.10847
"D4811* IND 24/7","2023-10-09 10:13:59.044446",Active,Delhi-GT,NCR,Delhi,28.6835136,77.326905
"N4930* Ishika Departmental Store","2023-10-09 10:32:01.225772",Active,Noida-GT,NCR,Noida,28.560537673060068,77.38749370791489
"G3114* KANHA SUPER STORE","2023-10-09 11:08:54.709734",Active,Gurgaon-GT,NCR,Gurgaon,28.477172,77.0038252
"N4931* New Mart Departmental Store","2023-10-09 11:21:16.397623",Active,Noida-GT,NCR,Noida,28.560768379480816,77.3841787413983
"G3115* SHRI SHYAM GINGER STORE","2023-10-09 11:25:35.578435",Active,Gurgaon-GT,NCR,Gurgaon,28.4738352,77.0033964
"N4932* Sarvottam Bazar","2023-10-09 11:31:47.812876",Active,Noida-GT,NCR,Noida,28.56082740150619,77.38431124778084
"G3116* Sharma Ganral Store","2023-10-09 11:41:22.801645",Active,Gurgaon-GT,NCR,Gurgaon,28.477796,77.00301
"D4812* DMS -387 CIVIL LINES","2023-10-10 04:30:06.773426",Active,Delhi-GT,NCR,Delhi,28.673749,77.2268061
"D4813* In & out civil lines","2023-10-10 04:52:45.203260",Active,Delhi-GT,NCR,Delhi,28.671043,77.2260348
"F3243* SINDHI SUPER MART(S.k marketing)","2023-10-10 05:43:03.273242",Active,Gurgaon-GT,NCR,Faridabad,28.3990267,77.3559132
"G3117* K G F super store","2023-10-10 06:52:37.840022",Active,Gurgaon-GT,NCR,Gurgaon,28.46826174019471,77.0092684643913
"G3118* Jony super store","2023-10-10 08:21:26.761915",Active,Gurgaon-GT,NCR,Gurgaon,28.464793288640557,77.00173827447075
"N4933* Lotus Discount bazzar","2023-10-10 09:50:51.151473",Active,Noida-GT,NCR,Noida,28.5449528,77.3688532
"N4934* Small Town","2023-10-10 10:13:06.794624",Active,Noida-GT,NCR,Noida,28.5495144,77.3628148
"D4814* PYD RETAIL PRIVATE LIMITED Vasant Square Mall_1386536_Instamart","2023-10-10 10:59:21.457289",Active,NCR-ON-MT,NCR,Delhi,28.4859289,77.1057501
"D4815* Balaji General Store","2023-10-10 12:15:29.830175",Active,Delhi-GT,NCR,Delhi,28.6369567,77.1038498
"F3244* SHRI SHYAM STORE (SECTOR -35)","2023-10-11 05:48:28.076616",Active,Gurgaon-GT,NCR,Faridabad,28.4707056,77.3107727
"D4816* Metro Cash & Carry India Pvt Ltd. (Sheelampur)","2023-10-11 06:38:21.437701",Active,NCR-OF-MT,NCR,Delhi,28.503625,77.199368
"D4817* Mangalam departmental store","2023-10-11 06:52:02.327833",Active,Delhi-GT,NCR,Delhi,28.677972,77.2249073
"G3119* BALAJI SUPER MART","2023-10-11 06:59:43.896114",Active,Gurgaon-GT,NCR,Gurgaon,28.4723363,76.9659921
"G3120* Mother dairy 962","2023-10-11 07:15:26.049482",Active,Gurgaon-GT,NCR,Gurgaon,28.48508800674682,77.08748718768278
"N4936* Second Home Mega Mart","2023-10-11 07:25:20.365927",Active,Noida-GT,NCR,Noida,28.5642114,77.4477849
"G3121* Lucky genral store","2023-10-11 07:32:50.623402",Active,Gurgaon-GT,NCR,Gurgaon,28.485980350892866,77.0920793214432
"G3122* Om fruit& vegetables","2023-10-11 07:35:19.917667",Active,Gurgaon-GT,NCR,Gurgaon,28.4724901,76.9660302
"D4819* Archna pastry shop","2023-10-11 08:02:54.979755",Active,Delhi-GT,NCR,Delhi,28.5872846,77.1691755
"G3123* N-mart","2023-10-11 08:25:59.063536",Active,Gurgaon-GT,NCR,Gurgaon,28.48669602739938,77.08492764707866
"D4820* Farm to fillet","2023-10-11 08:30:53.487004",Active,Delhi-GT,NCR,Delhi,28.5260137,77.2567208
"N4939* Home Buddy A Complete Grocery Store","2023-10-11 10:03:09.033758",Active,Noida-GT,NCR,Noida,28.5899624,77.4448614
"G3127* Pandit Ram Niwas Mart","2023-10-11 10:18:06.554110",Active,Gurgaon-GT,NCR,Gurgaon,28.4617872,76.9542834
"D4821* New Morning store","2023-10-11 10:43:12.128174",Active,Delhi-GT,NCR,Delhi,28.5872858,77.1691463
"H5582* Metro Cash & Carry India Pvt Ltd. (Ghaziabad)","2023-10-11 11:24:06.485835",Active,NCR-OF-MT,NCR,Ghaziabad,28.503625,77.199368
"N4940* Green fresh fruit vegetables & grocery","2023-10-11 12:27:57.061104",Active,Noida-GT,NCR,Noida,28.5461995,77.3755222
"N4941* All in one basket","2023-10-11 12:34:32.121120",Active,Noida-GT,NCR,Noida,28.5597174,77.4400073
"G3128* Marketing Samples Gurgaon","2023-10-11 14:07:44.013556",Active,Gurgaon-GT,NCR,Gurgaon,28.4196864,77.08672
"D4822* Quality store","2023-10-11 15:00:51.020755",Active,Delhi-GT,NCR,Delhi,28.6967772,77.0896276
"D4823* Fresh milk and confectionery","2023-10-11 15:04:15.649435",Active,Delhi-GT,NCR,Delhi,28.6952225,77.0904562
"D4824* Batra dairy","2023-10-11 15:06:50.087881",Active,Delhi-GT,NCR,Delhi,28.6952419,77.0904327
"D4825* Gulmohar store","2023-10-12 05:25:49.020996",Active,Delhi-GT,NCR,Delhi,28.5573922,77.2131084
"H5583* MK Mart","2023-10-12 05:27:36.970286",Active,Noida-GT,NCR,Ghaziabad,28.6817995,77.3775712
"N4942* Kirana online","2023-10-12 07:14:46.075055",Active,Noida-GT,NCR,Noida,28.5609058,77.4529784
"H5584* Aggarwal departmental store","2023-10-12 07:36:26.416838",Active,Noida-GT,NCR,Ghaziabad,28.6865264,77.3419485
"F3246* DIWAN JI DEPARTMENTAL STORE","2023-10-12 07:59:52.585725",Active,Gurgaon-GT,NCR,Faridabad,28.3970787,77.3623409
"F3247* NATURE'S CART(The grocery store)","2023-10-12 08:34:14.237155",Active,Gurgaon-GT,NCR,Faridabad,28.3850239,77.3668488
"H5585* Walkers shop","2023-10-12 08:49:12.799570",Active,Noida-GT,NCR,Ghaziabad,28.6637021,77.3874355
"G3129* Krishna mandi","2023-10-12 08:52:30.237375",Active,Gurgaon-GT,NCR,Gurgaon,28.482614823121843,77.08592540981563
"H5586* Ez-Go retail store","2023-10-12 09:04:36.125509",Active,Noida-GT,NCR,Ghaziabad,28.6637814,77.3876221
"N4943* 6Zap","2023-10-12 09:17:33.697785",Active,Noida-GT,NCR,Noida,28.564707220468797,77.39945717581935
"G3130* Harhith store","2023-10-12 09:50:04.813969",Active,Gurgaon-GT,NCR,Gurgaon,28.4746885,76.9646271
"G3131* Aggarwal  store","2023-10-12 10:13:49.427222",Active,Gurgaon-GT,NCR,Gurgaon,28.4747344,76.9647737
"D4826* Shifa Egg Traders","2023-10-12 11:13:53.731767",Active,Delhi-GT,NCR,Delhi,28.5459844,77.2628265
"N4944* Gujrati Bakery","2023-10-12 12:49:21.433908",Active,Noida-GT,NCR,Noida,28.6092362,77.4550236
"D4827* Subhash store","2023-10-13 05:26:44.933809",Active,Delhi-GT,NCR,Delhi,28.5548427,77.2781538
"D4828* DEES EVERYDAY CORNER","2023-10-13 05:51:06.998294",Active,Delhi-GT,NCR,Delhi,28.5548478,77.2780362
"F3248* KRISHNA DAIRY (Sector -77)","2023-10-13 06:02:03.782214",Active,Gurgaon-GT,NCR,Faridabad,28.3659729,77.3695592
"G3132* Anagg supemert","2023-10-13 06:07:21.544341",Active,Gurgaon-GT,NCR,Gurgaon,28.4752427,76.9654996
"G3133* Danzy departmental store","2023-10-13 06:58:43.803242",Active,Gurgaon-GT,NCR,Gurgaon,28.472503156821496,77.10214398925433
"G3134* Maruti fruit and vegetables","2023-10-13 08:06:57.096359",Active,Gurgaon-GT,NCR,Gurgaon,28.4128252,77.0899132
"F3249* AMIT STORE (Sector -45)","2023-10-13 08:48:06.918093",Active,Gurgaon-GT,NCR,Faridabad,28.4477361,77.3027912
"G3135* Rathi super Mart","2023-10-13 09:24:24.648103",Active,Gurgaon-GT,NCR,Gurgaon,28.4981305,76.9818775
"G3136* Murli wala supermart","2023-10-13 10:00:34.673232",Active,Gurgaon-GT,NCR,Gurgaon,28.4962692,76.9940704
"D4829* APNA STORE","2023-10-13 10:56:00.504514",Active,Delhi-GT,NCR,Delhi,28.6162944,77.3914624
"D4830* Store 24/7","2023-10-13 15:54:17.855789",Active,Delhi-GT,NCR,Delhi,28.6816383,77.328291
"N4945* Shree Enterprises Grocery Store","2023-10-14 05:30:22.159667",Active,Noida-GT,NCR,Noida,28.5889196,77.4301094
"F3250* LOCALLS(EXELIQ FOOD RETAIL PVT LTD)","2023-10-14 05:52:33.270029",Active,Gurgaon-GT,NCR,Faridabad,28.4626129,77.2904373
"G3138* Krishandas general Store","2023-10-14 06:17:08.318142",Active,Gurgaon-GT,NCR,Gurgaon,28.4055253,76.9532146
"G3139* G.k super Mart new","2023-10-14 06:30:11.363437",Active,Gurgaon-GT,NCR,Gurgaon,28.40541,76.9532459
"G3140* Bala ji discount (global signature)","2023-10-14 06:59:13.102353",Active,Gurgaon-GT,NCR,Gurgaon,28.4233205,76.918812
"D4831* The big fuzen","2023-10-14 07:18:32.471120",Active,Delhi-GT,NCR,Delhi,28.5378491,77.2391507
"N4946* Jai Maa Department-store","2023-10-14 07:35:09.378653",Active,Noida-GT,NCR,Noida,28.6066804,77.4475148
"G3142* Radhe radhe enterprises","2023-10-14 08:01:25.483623",Active,Gurgaon-GT,NCR,Gurgaon,28.41401,76.93525
"N4947* Red mart grocery store","2023-10-14 08:22:15.587293",Active,Noida-GT,NCR,Noida,28.6081108,77.4446082
"G3143* Pawar General Store","2023-10-14 09:23:57.369661",Active,Gurgaon-GT,NCR,Gurgaon,28.4770904,77.0034898
"N4948* Gluten Mart","2023-10-14 09:42:51.600442",Active,Noida-GT,NCR,Noida,28.5988302,77.4452984
"D4835* Quibly","2023-10-14 10:33:36.274389",Active,Delhi-GT,NCR,Delhi,28.6458215,77.0794106
"N4949* Gupta Genreal Store","2023-10-14 11:21:08.430922",Active,Noida-GT,NCR,Noida,28.5609772,77.4529639
"G3144* BURGER CLUB FOODS AND KITCHEN PVT. LTD.","2023-10-16 08:02:45.648079",Active,NCR-UB,NCR,Gurgaon,28.4491776,77.0506752
"D4837* Raj general store","2023-10-16 12:11:23.172960",Active,Delhi-GT,NCR,Delhi,28.6736263,77.1307666
"G3145* Early basket super grocery market","2023-10-17 05:01:05.318584",Active,Gurgaon-GT,NCR,Gurgaon,28.4712614,76.9688208
"D4838* Raj mandir hypermarket ( NFC )","2023-10-17 05:55:45.452585",Active,Delhi-GT,NCR,Delhi,28.5714497,77.2663709
"G3147* Friends super market","2023-10-17 06:20:37.155535",Active,Gurgaon-GT,NCR,Gurgaon,28.4748649,76.9653469
"G3149* Apna Mini Store","2023-10-17 07:26:37.754886",Active,Gurgaon-GT,NCR,Gurgaon,28.4701461,76.9714736
"D4840* Anand store","2023-10-17 08:33:19.578201",Active,Delhi-GT,NCR,Delhi,28.5330027,77.2102775
"G3150* Saini super mart","2023-10-17 08:52:00.274573",Active,Gurgaon-GT,NCR,Gurgaon,28.5115654,76.985356
"G3151* Wingssy superart","2023-10-17 09:06:09.349083",Active,Gurgaon-GT,NCR,Gurgaon,28.511496,76.9855962
"G3152* Shri shyam super mart","2023-10-17 09:20:12.189976",Active,Gurgaon-GT,NCR,Gurgaon,28.511747,76.9851764
"D4841* Som general store","2023-10-17 09:20:12.541365",Active,Delhi-GT,NCR,Delhi,28.5626069,77.2379247
"G3153* Amstoria Daily Needs","2023-10-17 10:05:59.231418",Active,Gurgaon-GT,NCR,Gurgaon,28.4774863,76.9745665
"D4843* Kumar store","2023-10-17 10:31:35.304121",Active,Delhi-GT,NCR,Delhi,28.673615,77.1308481
"D4844* Garg store","2023-10-17 10:34:26.986599",Active,Delhi-GT,NCR,Delhi,28.6735771,77.1308609
"D4845* Jyoti fruit & vegetable shop","2023-10-17 10:38:50.310912",Active,Delhi-GT,NCR,Delhi,28.6736455,77.1305886
"N4950* Grocery Corner","2023-10-18 05:33:00.670417",Active,Noida-GT,NCR,Noida,28.5950661,77.3398027
"N4952* Rawat Bakery","2023-10-18 06:19:29.546004",Active,Noida-GT,NCR,Noida,28.5934566,77.3383125
"D4846* Green chick chop","2023-10-18 06:53:55.687353",Active,Delhi-GT,NCR,Delhi,28.6446883,77.1042251
"G3154* Mother dairy","2023-10-18 08:06:34.271597",Active,Gurgaon-GT,NCR,Gurgaon,28.42304037744757,76.91866962061043
"G3155* Shri shyam multi Genral store","2023-10-18 08:50:34.639041",Active,Gurgaon-GT,NCR,Gurgaon,28.42314,76.91825
